"X.1","X","addr_state","YearBefore","loan_amnt","term","int_rate","installment","grade","home_ownership","annual_inc","verification_status","issue_d","loan_status","purpose","dti","earliest_cr_line","open_acc","pub_rec","total_acc","initial_list_status","application_type","GeoName","Compensation.of.employees","Gross.operating.surplus","Per.capita.real.GDP.by.state","Quantity.indexes.for.real.GDP.by.state","Real.GDP.by.state","Subsidies","Taxes.on.production.and.imports","regions"
345874,345929,"IN",2014,3200," 36 months",13.99,109.36,"C","RENT",0.6497428,"Source Verified","2015-09-01","Not Defaulted","credit_card",23.87,"2008-09-01",13,1,13,"w","INDIVIDUAL","Indiana",108,66,214,313,213,5,125,"Midwest"
814939,815052,"UT",2013,16750," 60 months",19.99,443.68,"E","RENT",0.6629523,"Source Verified","2014-11-01","Not Defaulted","debt_consolidation",34.44,"2002-10-01",15,2,19,"w","INDIVIDUAL","Utah",400,332,157,280,39,210,411,"West"
831165,831283,"VA",2013,24000," 36 months",8.9,762.08,"A","MORTGAGE",0.7285309,"Verified","2014-01-01","Not Defaulted","debt_consolidation",21.41,"1994-04-01",24,0,63,"w","INDIVIDUAL","Virginia",207,95,329,144,299,24,216,"South"
160132,160163,"CA",2014,10000," 60 months",15.61,241.12,"D","RENT",0.6758116,"Verified","2015-03-01","Not Defaulted","debt_consolidation",17.41,"1998-01-01",17,0,49,"w","INDIVIDUAL","California",24,450,393,309,129,361,74,"West"
650104,650198,"OH",2014,28000," 36 months",7.49,870.85,"A","MORTGAGE",0.7503841,"Source Verified","2015-01-01","Not Defaulted","debt_consolidation",8.97,"1985-10-01",19,0,47,"f","INDIVIDUAL","Ohio",263,194,248,310,355,102,287,"Midwest"
428165,428238,"MI",2013,8500," 36 months",12.85,285.79,"B","MORTGAGE",0.6677529,"Source Verified","2014-01-01","Not Defaulted","debt_consolidation",27.39,"2001-06-01",15,0,30,"f","INDIVIDUAL","Michigan",190,92,127,308,275,52,231,"Midwest"
820225,820339,"VA",2010,6000," 36 months",6.99,185.24,"A","RENT",0.6894948,"Not Verified","2011-05-01","Not Defaulted","Others",10.37,"2003-07-01",11,0,20,"f","INDIVIDUAL","Virginia",192,76,349,86,290,13,201,"South"
385302,385360,"MA",2013,20000," 36 months",7.62,623.23,"A","MORTGAGE",0.6853026,"Not Verified","2014-02-01","Not Defaulted","credit_card",11.9,"1992-03-01",21,0,32,"f","INDIVIDUAL","Massachusetts",204,96,416,256,285,119,166,"Northeast"
592645,592738,"NY",2013,6000," 36 months",6.49,183.87,"A","MORTGAGE",0.6677529,"Verified","2014-11-01","Not Defaulted","major_purchase",16.91,"2006-06-01",15,0,25,"w","INDIVIDUAL","New York",395,331,424,255,41,283,10,"Northeast"
873278,873398,"WI",2014,21000," 60 months",16.99,521.8,"D","RENT",0.683594,"Verified","2015-04-01","Not Defaulted","debt_consolidation",22.6,"1998-05-01",13,1,27,"w","INDIVIDUAL","Wisconsin",106,16,254,289,190,388,158,"Midwest"
47488,47501,"CA",2010,5000," 60 months",16.77,123.65,"E","RENT",0.6732652,"Source Verified","2011-02-01","Not Defaulted","major_purchase",9.65,"1999-11-01",3,0,10,"f","INDIVIDUAL","California",2,399,347,44,113,382,53,"West"
488416,488498,"NC",2013,20000," 60 months",14.99,475.7,"C","OWN",0.6758116,"Source Verified","2014-11-01","Not Defaulted","credit_card",32.12,"2002-06-01",20,0,47,"w","INDIVIDUAL","North Carolina",188,148,168,130,297,69,238,"South"
186498,186530,"CO",2014,29175," 60 months",13.99,678.7,"C","MORTGAGE",0.7087559,"Verified","2015-04-01","Not Defaulted","debt_consolidation",21.43,"2000-10-01",10,0,33,"w","INDIVIDUAL","Colorado",112,40,348,314,203,365,111,"West"
683440,683542,"PA",2011,2500," 36 months",11.14,82.02,"B","MORTGAGE",0.6735733,"Verified","2012-07-01","Not Defaulted","debt_consolidation",3.32,"1996-11-01",6,0,27,"f","INDIVIDUAL","Pennsylvania",277,189,261,161,379,152,299,"Northeast"
686821,686924,"PA",2012,8450," 36 months",8.6,267.14,"A","MORTGAGE",0.6743352,"Verified","2013-10-01","Not Defaulted","debt_consolidation",24.27,"1989-03-01",11,0,27,"f","INDIVIDUAL","Pennsylvania",281,205,275,219,380,148,306,"Northeast"
553137,553224,"NV",2014,5000," 36 months",14.31,171.65,"C","RENT",0.6396886,"Verified","2015-01-01","Not Defaulted","credit_card",8.13,"1965-12-01",5,1,21,"f","INDIVIDUAL","Nevada",399,317,183,74,38,191,48,"West"
668968,669065,"OK",2014,10000," 36 months",13.99,341.73,"C","OWN",0.6574448,"Source Verified","2015-04-01","Not Defaulted","Others",25.93,"2002-02-01",19,1,30,"w","INDIVIDUAL","Oklahoma",443,411,209,323,96,265,40,"South"
466018,466095,"MO",2014,10000," 36 months",9.99,322.63,"B","MORTGAGE",0.6861161,"Source Verified","2015-10-01","Not Defaulted","home_improvement",14.52,"2000-11-01",8,0,29,"w","INDIVIDUAL","Missouri",98,23,159,109,174,2,96,"Midwest"
163391,163422,"CA",2014,19000," 60 months",11.99,422.55,"B","OWN",0.6863368,"Not Verified","2015-01-01","Not Defaulted","debt_consolidation",36.12,"1987-03-01",11,0,33,"w","INDIVIDUAL","California",24,450,393,309,129,361,74,"West"
660267,660361,"OH",2014,28000," 60 months",18.55,719.43,"E","MORTGAGE",0.6904699,"Source Verified","2015-09-01","Not Defaulted","home_improvement",37.29,"2004-05-01",8,0,30,"w","INDIVIDUAL","Ohio",263,194,248,310,355,102,287,"Midwest"
481825,481906,"NC",2012,16700," 36 months",6.03,508.28,"A","MORTGAGE",0.6874604,"Source Verified","2013-07-01","Not Defaulted","debt_consolidation",12.22,"1992-09-01",10,0,24,"w","INDIVIDUAL","North Carolina",183,121,162,69,288,70,235,"South"
133944,133974,"CA",2014,10000," 36 months",6.24,305.31,"A","RENT",0.6936847,"Verified","2015-06-01","Not Defaulted","debt_consolidation",2.62,"2001-01-01",5,1,9,"w","INDIVIDUAL","California",24,450,393,309,129,361,74,"West"
637571,637664,"OH",2012,12000," 36 months",19.2,441.09,"D","MORTGAGE",0.7140019,"Verified","2013-10-01","Not Defaulted","debt_consolidation",17.13,"1993-07-01",21,0,48,"f","INDIVIDUAL","Ohio",250,174,216,273,350,106,267,"Midwest"
871938,872058,"WI",2013,10800," 36 months",6.49,330.97,"A","MORTGAGE",0.6853026,"Not Verified","2014-11-01","Not Defaulted","Others",8.02,"1996-03-01",6,0,24,"f","INDIVIDUAL","Wisconsin",100,4,235,248,180,399,150,"Midwest"
1307,1308,"AK",2014,15000," 60 months",15.61,361.67,"D","RENT",0.67200267273248,"Source Verified","2015-04-01","Not Defaulted","credit_card",31.93,"2000-01-01",23,0,42,"w","INDIVIDUAL","Alaska",223,188,443,373,326,19,417,"West"
416903,416973,"MD",2014,11150," 60 months",16.99,277.05,"D","MORTGAGE",0.6819658,"Not Verified","2015-08-01","Not Defaulted","home_improvement",19.93,"2003-08-01",20,0,38,"w","INDIVIDUAL","Maryland",140,53,379,246,223,27,152,"South"
626301,626394,"NY",2014,35000," 60 months",12.29,783.7,"C","RENT",0.7057937,"Source Verified","2015-10-01","Not Defaulted","credit_card",19.05,"1998-02-01",28,0,52,"w","INDIVIDUAL","New York",406,333,428,277,44,285,454,"Northeast"
862216,862336,"WA",2014,5000," 36 months",7.89,156.43,"A","RENT",0.6677529,"Source Verified","2015-05-01","Not Defaulted","credit_card",21.04,"2009-07-01",20,0,28,"w","INDIVIDUAL","Washington",172,107,385,302,258,86,247,"West"
253966,254008,"FL",2014,25000," 36 months",7.89,782.15,"A","MORTGAGE",0.6894948,"Source Verified","2015-08-01","Not Defaulted","debt_consolidation",19.97,"1995-05-01",13,0,32,"f","INDIVIDUAL","Florida",329,259,92,225,425,153,392,"South"
264592,264634,"FL",2014,25000," 60 months",17.57,629.01,"D","MORTGAGE",0.7101456,"Source Verified","2015-04-01","Not Defaulted","credit_card",6.5,"2003-10-01",11,0,30,"w","INDIVIDUAL","Florida",329,259,92,225,425,153,392,"South"
199565,199598,"CT",2014,15000," 60 months",10.99,326.07,"B","OWN",0.6720027,"Source Verified","2015-07-01","Not Defaulted","debt_consolidation",27.61,"1988-11-01",6,0,25,"w","INDIVIDUAL","Connecticut",33,429,420,344,131,287,128,"Northeast"
105129,105156,"CA",2013,7950," 36 months",20.99,299.48,"E","RENT",0.6335725,"Not Verified","2014-05-01","Not Defaulted","debt_consolidation",32.41,"2004-09-01",7,0,11,"w","INDIVIDUAL","California",20,426,378,269,123,359,66,"West"
814220,814333,"UT",2012,5000," 36 months",10.99,163.67,"B","MORTGAGE",0.7140019,"Verified","2013-11-01","Not Defaulted","home_improvement",17.67,"1986-02-01",22,0,58,"w","INDIVIDUAL","Utah",388,329,145,217,32,209,409,"West"
198039,198072,"CT",2014,15000," 36 months",8.18,471.3,"B","MORTGAGE",0.7133891,"Source Verified","2015-07-01","Not Defaulted","home_improvement",15.91,"1995-02-01",18,0,30,"w","INDIVIDUAL","Connecticut",33,429,420,344,131,287,128,"Northeast"
357118,357173,"KY",2011,12000," 36 months",12.12,399.26,"B","RENT",0.6720027,"Not Verified","2012-06-01","Not Defaulted","debt_consolidation",21.5,"1999-10-01",7,0,28,"f","INDIVIDUAL","Kentucky",445,366,80,227,83,271,47,"South"
14960,14966,"AR",2012,12000," 60 months",16.29,293.67,"C","MORTGAGE",0.6897411,"Verified","2013-04-01","Not Defaulted","debt_consolidation",4.28,"1991-06-01",8,0,28,"w","INDIVIDUAL","Arkansas",356,294,33,203,6,230,423,"South"
413875,413944,"MD",2014,35000," 36 months",7.89,1095,"A","MORTGAGE",0.7053818,"Verified","2015-04-01","Not Defaulted","credit_card",28.22,"1994-06-01",14,0,38,"f","INDIVIDUAL","Maryland",140,53,379,246,223,27,152,"South"
872878,872998,"WI",2014,13200," 36 months",7.26,409.15,"A","MORTGAGE",0.6677529,"Source Verified","2015-06-01","Not Defaulted","credit_card",25.33,"1982-10-01",7,0,17,"w","INDIVIDUAL","Wisconsin",106,16,254,289,190,388,158,"Midwest"
493139,493221,"NC",2014,12000," 60 months",19.19,312.55,"E","MORTGAGE",0.6904699,"Not Verified","2015-06-01","Not Defaulted","debt_consolidation",17.57,"2001-02-01",7,0,28,"w","INDIVIDUAL","North Carolina",199,155,185,212,304,65,236,"South"
692437,692541,"PA",2013,30000," 60 months",16.29,734.18,"D","MORTGAGE",0.6942507,"Verified","2014-10-01","Not Defaulted","debt_consolidation",13.38,"1984-03-01",11,0,17,"f","INDIVIDUAL","Pennsylvania",289,216,289,265,381,147,313,"Northeast"
670033,670130,"OK",2014,24000," 60 months",19.52,629.47,"E","MORTGAGE",0.682326,"Source Verified","2015-03-01","Not Defaulted","debt_consolidation",19.17,"1996-08-01",12,1,34,"f","INDIVIDUAL","Oklahoma",443,411,209,323,96,265,40,"South"
297105,297151,"HI",2013,9600," 36 months",8.9,304.84,"A","RENT",0.6729614,"Source Verified","2014-05-01","Not Defaulted","debt_consolidation",11.3,"1999-09-01",9,0,14,"f","INDIVIDUAL","Hawaii",314,237,312,241,417,167,375,"West"
816209,816323,"UT",2013,17000," 36 months",7.62,529.75,"A","MORTGAGE",0.6904699,"Source Verified","2014-02-01","Not Defaulted","credit_card",25.69,"1981-01-01",15,0,28,"f","INDIVIDUAL","Utah",400,332,157,280,39,210,411,"West"
306338,306386,"IL",2012,30000," 36 months",14.3,1029.71,"C","RENT",0.700447,"Source Verified","2013-11-01","Not Defaulted","debt_consolidation",8.26,"1997-11-01",7,0,23,"f","INDIVIDUAL","Illinois",304,233,355,201,410,177,346,"Midwest"
597610,597703,"NY",2013,3600," 36 months",18.99,131.95,"E","RENT",0.670361,"Not Verified","2014-07-01","Not Defaulted","debt_consolidation",9.7,"1988-11-01",8,1,9,"w","INDIVIDUAL","New York",395,331,424,255,41,283,10,"Northeast"
715616,715721,"RI",2014,20000," 60 months",7.89,404.48,"A","MORTGAGE",0.7025505,"Not Verified","2015-09-01","Not Defaulted","home_improvement",14.88,"1999-02-01",18,1,40,"w","INDIVIDUAL","Rhode Island",259,153,258,132,325,127,314,"Northeast"
229590,229631,"FL",2013,23200," 60 months",19.99,614.53,"E","OWN",0.6761898,"Source Verified","2014-03-01","Not Defaulted","debt_consolidation",17.42,"1999-09-01",10,0,27,"w","INDIVIDUAL","Florida",324,248,78,107,423,155,389,"South"
742755,742860,"TX",2009,2350," 36 months",13.98,80.3,"C","RENT",0.6672085,"Not Verified","2010-09-01","Not Defaulted","Others",10.3,"2002-09-01",3,0,5,"f","INDIVIDUAL","Texas",355,316,267,1,23,180,440,"South"
642905,642999,"OH",2013,3000," 36 months",8.39,94.55,"A","MORTGAGE",0.6720027,"Not Verified","2014-08-01","Not Defaulted","credit_card",15.48,"2002-09-01",9,1,15,"f","INDIVIDUAL","Ohio",260,179,221,291,353,111,281,"Midwest"
193585,193618,"CT",2013,11650," 36 months",11.67,385.12,"B","RENT",0.6629523,"Source Verified","2014-06-01","Not Defaulted","debt_consolidation",28.89,"2001-05-01",13,0,32,"w","INDIVIDUAL","Connecticut",30,434,422,346,132,304,109,"Northeast"
72794,72810,"CA",2012,11000," 36 months",6.03,334.8,"A","MORTGAGE",0.7038848,"Not Verified","2013-10-01","Not Defaulted","credit_card",11.92,"1984-12-01",10,0,15,"f","INDIVIDUAL","California",17,409,373,205,119,358,58,"West"
232150,232191,"FL",2013,20000," 60 months",12.49,449.86,"B","MORTGAGE",0.6863978,"Source Verified","2014-10-01","Not Defaulted","credit_card",28.68,"1999-06-01",12,0,30,"w","INDIVIDUAL","Florida",324,248,78,107,423,155,389,"South"
800514,800627,"TX",2014,2200," 36 months",13.99,75.19,"C","OWN",0.6537093,"Not Verified","2015-05-01","Not Defaulted","Others",35.97,"2012-01-01",8,0,9,"f","INDIVIDUAL","Texas",412,384,374,325,67,201,46,"South"
159371,159402,"CA",2014,20000," 36 months",11.53,659.81,"B","MORTGAGE",0.6792599,"Source Verified","2015-05-01","Not Defaulted","debt_consolidation",22.52,"1992-02-01",13,1,24,"f","INDIVIDUAL","California",24,450,393,309,129,361,74,"West"
186497,186529,"CO",2014,10000," 36 months",12.29,333.53,"C","RENT",0.6432493,"Source Verified","2015-03-01","Not Defaulted","debt_consolidation",24.2,"2002-12-01",7,0,7,"w","INDIVIDUAL","Colorado",112,40,348,314,203,365,111,"West"
231470,231511,"FL",2013,35000," 36 months",13.65,1190.28,"C","MORTGAGE",0.702889,"Source Verified","2014-02-01","Not Defaulted","debt_consolidation",17.03,"1997-05-01",10,0,31,"f","INDIVIDUAL","Florida",324,248,78,107,423,155,389,"South"
222336,222375,"FL",2013,23800," 36 months",7.9,744.71,"A","MORTGAGE",0.6813185,"Verified","2014-03-01","Not Defaulted","debt_consolidation",15.47,"1998-04-01",14,0,24,"w","INDIVIDUAL","Florida",324,248,78,107,423,155,389,"South"
473432,473511,"MS",2014,28000," 60 months",9.99,594.78,"B","OWN",0.7042104,"Not Verified","2015-07-01","Not Defaulted","debt_consolidation",5.85,"2005-10-01",9,0,19,"w","INDIVIDUAL","Mississippi",351,284,11,5,446,225,425,"South"
385700,385758,"MA",2013,20000," 36 months",7.9,625.81,"A","OWN",0.6927957,"Verified","2014-01-01","Not Defaulted","debt_consolidation",9.33,"2002-08-01",16,0,28,"w","INDIVIDUAL","Massachusetts",204,96,416,256,285,119,166,"Northeast"
608918,609011,"NY",2014,20000," 36 months",9.99,645.25,"B","MORTGAGE",0.69897,"Source Verified","2015-05-01","Not Defaulted","debt_consolidation",18.67,"2000-01-01",17,1,43,"w","INDIVIDUAL","New York",406,333,428,277,44,285,454,"Northeast"
45064,45076,"CA",2010,30000," 36 months",16.77,1066.16,"D","MORTGAGE",0.69897,"Verified","2011-11-01","Not Defaulted","home_improvement",9.49,"2001-04-01",9,0,17,"f","INDIVIDUAL","California",2,399,347,44,113,382,53,"West"
251427,251469,"FL",2014,6000," 36 months",7.89,187.72,"A","MORTGAGE",0.6639631,"Verified","2015-11-01","Not Defaulted","credit_card",5.62,"2004-10-01",2,0,11,"w","INDIVIDUAL","Florida",329,259,92,225,425,153,392,"South"
196843,196876,"CT",2014,2000," 36 months",8.18,62.84,"B","MORTGAGE",0.6649473,"Not Verified","2015-11-01","Not Defaulted","home_improvement",18.4,"1998-08-01",18,1,32,"w","INDIVIDUAL","Connecticut",33,429,420,344,131,287,128,"Northeast"
352775,352830,"KS",2014,5000," 36 months",13.99,170.87,"C","MORTGAGE",0.6301401,"Source Verified","2015-09-01","Not Defaulted","home_improvement",15.06,"2004-09-01",13,0,18,"w","INDIVIDUAL","Kansas",419,347,242,261,54,355,8,"Midwest"
144808,144839,"CA",2014,15000," 36 months",11.99,498.15,"C","RENT",0.6904699,"Source Verified","2015-12-01","Not Defaulted","debt_consolidation",24.59,"2002-11-01",18,0,30,"w","INDIVIDUAL","California",24,450,393,309,129,361,74,"West"
620965,621058,"NY",2014,28000," 60 months",8.18,570.16,"B","RENT",0.7136355,"Source Verified","2015-07-01","Not Defaulted","credit_card",15.83,"1986-09-01",9,0,16,"w","INDIVIDUAL","New York",406,333,428,277,44,285,454,"Northeast"
336115,336166,"IN",2012,20000," 60 months",21.7,548.98,"E","RENT",0.6974274,"Source Verified","2013-10-01","Not Defaulted","debt_consolidation",18.56,"1995-11-01",11,0,18,"f","INDIVIDUAL","Indiana",88,47,176,258,207,4,117,"Midwest"
634656,634749,"OH",2011,4375," 36 months",15.31,152.33,"C","RENT",0.652801,"Not Verified","2012-06-01","Not Defaulted","Others",27.32,"2005-01-01",8,0,11,"f","INDIVIDUAL","Ohio",239,164,203,236,343,130,261,"Midwest"
208029,208066,"FL",2011,20000," 36 months",12.12,665.44,"B","RENT",0.6899857,"Not Verified","2012-07-01","Not Defaulted","debt_consolidation",17.86,"1991-02-01",11,0,19,"f","INDIVIDUAL","Florida",311,231,75,8,420,168,382,"South"
194277,194310,"CT",2013,20000," 36 months",14.49,688.33,"C","RENT",0.693243,"Verified","2014-07-01","Not Defaulted","debt_consolidation",8.38,"1992-03-01",13,0,17,"f","INDIVIDUAL","Connecticut",30,434,422,346,132,304,109,"Northeast"
715732,715837,"RI",2014,20000," 60 months",16.55,492.23,"D","MORTGAGE",0.6927957,"Source Verified","2015-03-01","Not Defaulted","home_improvement",20.91,"1995-05-01",9,1,36,"f","INDIVIDUAL","Rhode Island",259,153,258,132,325,127,314,"Northeast"
832871,832989,"VA",2013,12000," 36 months",12.49,401.39,"B","RENT",0.682408,"Not Verified","2014-10-01","Not Defaulted","credit_card",19.31,"1988-07-01",8,0,25,"f","INDIVIDUAL","Virginia",207,95,329,144,299,24,216,"South"
713578,713683,"RI",2013,6000," 36 months",7.69,187.17,"A","MORTGAGE",0.6949773,"Not Verified","2014-06-01","Not Defaulted","credit_card",11.15,"1998-09-01",14,0,29,"w","INDIVIDUAL","Rhode Island",246,149,253,90,321,133,312,"Northeast"
562490,562579,"NY",2010,8000," 36 months",11.71,264.61,"B","RENT",0.7140019,"Not Verified","2011-12-01","Not Defaulted","credit_card",2.48,"1996-07-01",5,0,8,"f","INDIVIDUAL","New York",375,305,414,134,28,280,444,"Northeast"
247509,247551,"FL",2014,35000," 60 months",22.99,986.47,"F","MORTGAGE",0.7070096,"Verified","2015-08-01","Not Defaulted","home_improvement",3.06,"1998-12-01",9,0,29,"f","INDIVIDUAL","Florida",329,259,92,225,425,153,392,"South"
349302,349357,"KS",2011,17000," 36 months",16.29,600.11,"C","OWN",0.6715991,"Verified","2012-09-01","Not Defaulted","debt_consolidation",25.41,"1993-03-01",21,0,57,"f","INDIVIDUAL","Kansas",404,338,229,202,49,373,453,"Midwest"
620220,620313,"NY",2014,22000," 36 months",6.92,678.5,"A","RENT",0.697624,"Source Verified","2015-02-01","Not Defaulted","debt_consolidation",11.67,"1998-10-01",14,0,21,"f","INDIVIDUAL","New York",406,333,428,277,44,285,454,"Northeast"
87978,88000,"CA",2013,20000," 36 months",12.49,668.98,"B","MORTGAGE",0.6735741,"Verified","2014-09-01","Not Defaulted","debt_consolidation",17.31,"2002-03-01",22,0,42,"f","INDIVIDUAL","California",20,426,378,269,123,359,66,"West"
618494,618587,"NY",2014,19000," 60 months",17.86,481.03,"D","RENT",0.6914187,"Source Verified","2015-05-01","Not Defaulted","debt_consolidation",11.59,"1990-03-01",5,0,10,"f","INDIVIDUAL","New York",406,333,428,277,44,285,454,"Northeast"
299949,299996,"IL",2009,8000," 36 months",13.11,269.96,"C","RENT",0.6853026,"Source Verified","2010-05-01","Not Defaulted","Others",13.06,"1992-11-01",11,0,12,"f","INDIVIDUAL","Illinois",282,195,319,1,388,193,333,"Midwest"
396771,396830,"MD",2010,4000," 36 months",6.03,121.75,"A","MORTGAGE",0.6936847,"Verified","2011-11-01","Not Defaulted","home_improvement",3.37,"1993-09-01",7,0,12,"f","INDIVIDUAL","Maryland",121,41,377,123,218,25,124,"South"
121463,121492,"CA",2014,15225," 36 months",16.55,539.41,"D","MORTGAGE",0.6927957,"Verified","2015-08-01","Not Defaulted","debt_consolidation",13.81,"1994-02-01",11,0,19,"w","INDIVIDUAL","California",24,450,393,309,129,361,74,"West"
566008,566097,"NY",2011,15000," 36 months",13.11,506.21,"B","RENT",0.6677529,"Not Verified","2012-10-01","Not Defaulted","Others",20.02,"2000-01-01",10,0,15,"f","INDIVIDUAL","New York",382,306,413,156,30,288,450,"Northeast"
91465,91487,"CA",2013,22400," 60 months",17.14,558.39,"D","RENT",0.6863978,"Source Verified","2014-11-01","Not Defaulted","debt_consolidation",30.15,"2004-02-01",13,0,21,"w","INDIVIDUAL","California",20,426,378,269,123,359,66,"West"
200288,200321,"CT",2014,21000," 60 months",13.66,484.94,"C","MORTGAGE",0.7127648,"Verified","2015-01-01","Not Defaulted","debt_consolidation",12.74,"1988-02-01",11,1,29,"w","INDIVIDUAL","Connecticut",33,429,420,344,131,287,128,"Northeast"
580583,580674,"NY",2013,26500," 60 months",17.57,666.75,"D","MORTGAGE",0.7167973,"Source Verified","2014-09-01","Not Defaulted","home_improvement",14.64,"1981-09-01",9,0,31,"f","INDIVIDUAL","New York",395,331,424,255,41,283,10,"Northeast"
633892,633985,"OH",2011,10000," 36 months",13.11,337.47,"B","RENT",0.6792599,"Not Verified","2012-10-01","Not Defaulted","credit_card",12.12,"2004-05-01",9,0,12,"f","INDIVIDUAL","Ohio",239,164,203,236,343,130,261,"Midwest"
656287,656381,"OH",2014,10000," 36 months",11.53,329.91,"B","RENT",0.6677529,"Source Verified","2015-04-01","Not Defaulted","credit_card",34.77,"2008-09-01",9,0,14,"f","INDIVIDUAL","Ohio",263,194,248,310,355,102,287,"Midwest"
